RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
5181,US-2015-120502,4/13/2015,4/19/2015,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2,0,29.58
5182,CA-2017-108749,9/12/2017,9/15/2017,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,45.36,7,0,21.77
5183,CA-2017-108749,9/12/2017,9/15/2017,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,45.78,3,0,22.89
5184,CA-2017-163335,9/24/2017,9/27/2017,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29,3,0,10.07
5185,CA-2017-163335,9/24/2017,9/27/2017,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,38.71,7,0,17.81
5186,CA-2015-134719,10/10/2015,10/15/2015,Standard Class,JD-15790,John Dryer,Consumer,United States,Jacksonville,Florida,32216,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.63,6,0.2,-337.81
5187,US-2015-154389,11/27/2015,12/3/2015,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002789,Technology,Phones,LG Exalt,748.75,8,0.4,-162.23
5188,CA-2015-115567,9/13/2015,9/18/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,199.96,4,0,16
5189,CA-2015-115567,9/13/2015,9/18/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.2,7,0,394.21
5190,US-2017-136679,11/14/2017,11/18/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Central,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,167.95,6,0.2,-27.29
5191,US-2017-136679,11/14/2017,11/18/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.5
5192,US-2017-141943,5/5/2017,5/9/2017,Standard Class,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,94122,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,0,11.58
5193,CA-2014-101560,11/28/2014,12/1/2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6,5,0,43.74
5194,CA-2014-101560,11/28/2014,12/1/2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,85.96,7,0,40.4
5195,CA-2014-101560,11/28/2014,12/1/2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4,0,4.33
5196,CA-2014-101560,11/28/2014,12/1/2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",45.66,3,0,22.37
5197,CA-2014-159709,5/10/2014,5/15/2014,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.48
5198,CA-2014-159709,5/10/2014,5/15/2014,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,West,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36
5199,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.07,3,0.2,-786.01
5200,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.3,1,0.2,0.78
5201,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.98,3,0.2,32.4
5202,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7,0.2,5.74
5203,CA-2015-142454,8/15/2015,8/19/2015,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.23,7,0,28.14
5204,CA-2015-142454,8/15/2015,8/19/2015,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0,18.97
5205,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0,3.06
5206,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",105.98,2,0,4.24
5207,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.24,1,0,0.58
5208,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,20.7,2,0,9.94
5209,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),28.9,5,0,14.16
5210,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",27.18,1,0,12.77
5211,CA-2015-156755,1/12/2015,1/18/2015,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0,120.95
5212,CA-2015-130876,5/12/2015,5/16/2015,Second Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89
5213,CA-2016-145898,9/26/2016,9/26/2016,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.89
5214,CA-2016-145898,9/26/2016,9/26/2016,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6
5215,CA-2016-145898,9/26/2016,9/26/2016,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.45
5216,CA-2016-145898,9/26/2016,9/26/2016,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.46
5217,US-2017-159562,9/9/2017,9/15/2017,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.22
5218,CA-2017-134635,4/15/2017,4/17/2017,Second Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79.14,3,0,36.4
5219,CA-2017-167080,6/10/2017,6/14/2017,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,10011,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,8.4,5,0,4.2
5220,CA-2017-145653,9/1/2017,9/1/2017,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0,134.53
5221,CA-2014-140487,6/14/2014,6/20/2014,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,0,57.49
5222,CA-2017-117401,5/18/2017,5/22/2017,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0,197.92
5223,CA-2017-117401,5/18/2017,5/22/2017,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.3
5224,CA-2017-117401,5/18/2017,5/22/2017,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,7,0,20.73
5225,US-2017-109582,9/12/2017,9/17/2017,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,0,79.89
5226,CA-2016-119865,6/21/2016,6/26/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,5,0.2,12.8
5227,CA-2016-119865,6/21/2016,6/26/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.14,6,0.2,60.5
5228,CA-2016-119865,6/21/2016,6/26/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2,0.2,-44.2
5229,US-2014-147648,11/26/2014,12/1/2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0,40.17
5230,CA-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.62,2,0.2,5.12
5231,CA-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.71
5232,CA-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0,12.68
5233,CA-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.5,7,0.2,9.28
5234,CA-2014-115084,10/18/2014,10/22/2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0,145.28
5235,CA-2017-131037,8/22/2017,8/23/2017,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.01,1,0.2,2.63
5236,CA-2016-111143,11/19/2016,11/22/2016,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3,0,15.94
5237,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0,50.91
5238,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0,36.29
5239,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2,0,26.39
5240,CA-2016-116561,9/11/2016,9/17/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,0,6.66
5241,CA-2016-116561,9/11/2016,9/17/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.87,2,0.2,12.96
5242,CA-2016-110730,9/23/2016,9/26/2016,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0,3.69
5243,CA-2017-146367,8/4/2017,8/8/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.32,3,0.8,-5.64
5244,CA-2016-149454,7/25/2016,7/26/2016,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0,4.8
5245,CA-2016-156265,8/2/2016,8/4/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.46,2,0.2,15.35
5246,CA-2016-156265,8/2/2016,8/4/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.58,3,0.2,33.36
5247,CA-2016-156265,8/2/2016,8/4/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.54,2,0.2,4.7
5248,US-2015-168914,5/21/2015,5/27/2015,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.77,8,0.8,-52.96
5249,US-2017-110989,11/3/2017,11/5/2017,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,3,0,10.88
5250,CA-2015-106215,4/16/2015,4/21/2015,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001229,Office Supplies,Fasteners,Staples,12.58,4,0.2,4.09
5251,US-2016-169369,12/12/2016,12/18/2016,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5,0,20
5252,US-2016-169369,12/12/2016,12/18/2016,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,4,0,23.09
5253,CA-2015-132318,10/30/2015,11/2/2015,First Class,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,3,0,53.04
5254,US-2014-131982,3/7/2014,3/11/2014,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,2,0.2,33.64
5255,CA-2015-125185,3/5/2015,3/7/2015,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.37,2,0.3,-7.1
5256,CA-2015-125185,3/5/2015,3/7/2015,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.57,2,0.2,-5.45
5257,CA-2016-130078,8/8/2016,8/14/2016,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,10.56,2,0,4.75
5258,US-2017-114034,1/3/2017,1/8/2017,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,0,18.66
5259,US-2017-115595,10/9/2017,10/11/2017,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,5,0,16.54
5260,CA-2017-158722,10/20/2017,10/26/2017,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,45.53,3,0.2,15.93
5261,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.78,3,0.2,14.76
5262,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.82
5263,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.8,1,0.3,-22.95
5264,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.69,4,0.2,-2.92
5265,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.86,3,0.2,3.55
5266,CA-2017-147452,9/30/2017,10/3/2017,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.76
5267,CA-2017-147452,9/30/2017,10/3/2017,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,3,0,82.29
